Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode,Campaign_ID,Region,Currency,Target_Revenue,Target_Profit
O95715,2024-04-17,21/04/24,C7060,P0083,1,2033.43,0.08,2006.85,1048.46,Credit Card,Standard,,West Asia,INR,2300.33,1146.21
O95716,2025-06-02,07/06/25,C5990,P0319,1,61.01,0.01,84.87,76.54,Bank Transfer,Standard,,West Asia,INR,94.76,84.43
O95717,2025-09-03,08/09/25,C5723,P0234,2,1077.83,0.02,2906.36,1735.77,UPI,Standard,,East Asia,AED,3067.57,1987.93
O95718,2024-07-16,22/07/24,C6440,P0193,1,959.1,0.06,1052.34,206.06,UPI,Standard,CAMP003,South America,BRL,1188.36,219.44
O95719,2024-10-30,02/11/24,C5786,P0091,1,1440.71,0.17,1877.24,1176.72,Debit Card,Standard,CAMP002,East Asia,CNY,2155.38,1322.27
O95720,2025-05-26,29/05/25,C5738,P0337,1,627.8,0.22,544.2,129.55,Debit Card,Standard,CAMP005,North America,USD,597.11,143.95
O95721,2024-06-30,09/07/24,C7275,P0153,1,127.65,0.08,141.16,90.77,UPI,Standard,,North America,USD,141.16,90.77
O95722,2025-02-02,06/02/25,C7915,P0167,1,939.53,0.06,996.04,360.63,Credit Card,Standard,CAMP002,North America,USD,857.27,326.75
O95723,2024-12-31,09/01/25,C5914,P0137,1,1916.68,0.52,1556.75,170.72,Credit Card,Standard,CAMP010,South Asia,INR,1646.05,188.56
O95724,2023-08-01,09/08/23,C6199,P0256,1,992.59,0.02,985.15,409.53,COD,Express,,West Asia,CNY,1088.86,465.82
O95725,2025-07-07,17/07/25,C5135,P0140,2,1765.37,0.16,3890.84,1636.73,Credit Card,Express,,South America,BRL,3589.32,1432.07
O95726,2025-05-15,23/05/25,C7246,P0283,2,1237.34,0.2,2228.78,671.67,Credit Card,Standard,,South Asia,SGD,2538.23,743.76
O95727,2024-01-13,22/01/24,C6860,P0174,1,1163.25,0.18,1038.46,21.35,Credit Card,Standard,,North America,USD,1153.35,22.78
O95728,2025-06-12,14/06/25,C5456,P0063,2,1422.12,0.15,2894.18,1510.37,COD,Standard,CAMP005,Northern Europe,EUR,3287.14,1726.5
O95729,2024-09-23,29/09/24,C7107,P0045,3,1721.76,0.03,6179.85,2603.54,Debit Card,Standard,,Oceania,AUD,5731.81,2457.94
O95730,2025-10-10,16/10/25,C6069,P0018,1,1283.9,0.2,1798.58,1172.39,Credit Card,Standard,CAMP003,South Asia,INR,1583.16,1097.49
O95731,2023-04-29,04/05/23,C7402,P0214,2,265.43,0.09,459.57,33.14,Wallet,Standard,,North America,USD,459.57,33.14
O95732,2025-02-04,14/02/25,C6924,P0231,2,382.46,0.17,727.96,71.12,Credit Card,Standard,CAMP009,West Asia,INR,654.36,61.62
O95733,2025-04-30,09/05/25,C7047,P0007,2,570.68,0.13,1189.58,354.21,Bank Transfer,Standard,,North America,USD,1189.58,354.21
O95734,2024-11-12,20/11/24,C6413,P0253,3,2245.79,0.3,8441.83,4099.56,Credit Card,Standard,CAMP010,South America,BRL,7740.15,3765.09
O95735,2024-07-30,06/08/24,C5768,P0289,1,970.62,0.22,895.77,286.0,COD,Express,,East Asia,INR,787.11,243.89
O95736,2024-06-05,09/06/24,C7988,P0207,1,1354.69,0.15,1218.72,285.46,Credit Card,Standard,CAMP009,South Asia,INR,1060.27,254.05
O95737,2025-05-12,20/05/25,C6744,P0107,1,139.99,0.17,148.7,78.13,Credit Card,Standard,CAMP008,South Asia,AED,158.63,83.55
O95738,2024-05-06,07/05/24,C7648,P0082,3,54.95,0.01,154.98,75.88,COD,Standard,,Oceania,AUD,168.79,86.97
O95739,2025-06-18,27/06/25,C6805,P0034,2,377.55,0.1,802.19,240.03,Credit Card,Standard,CAMP005,South America,BRL,802.19,240.03
O95740,2024-10-28,07/11/24,C5020,P0159,1,1316.59,0.04,1991.46,1148.46,UPI,Standard,,North America,USD,1844.94,1012.91
O95741,2024-01-16,20/01/24,C6277,P0085,1,371.04,0.04,384.46,135.3,Credit Card,Standard,,North America,USD,363.38,123.74
O95742,2025-07-05,10/07/25,C6972,P0072,4,1394.0,0.08,6753.63,2258.48,Debit Card,Standard,,South Asia,INR,6048.18,2025.47
O95743,2025-03-29,06/04/25,C5335,P0002,1,1493.16,0.14,1622.31,585.48,Credit Card,Standard,,Northern Europe,EUR,1445.6,511.3
O95744,2025-03-08,13/03/25,C5628,P0188,2,768.01,0.14,1660.68,490.64,Credit Card,Standard,,Oceania,AUD,1807.92,541.07
O95745,2024-08-30,05/09/24,C6668,P0155,4,1368.87,0.17,5193.84,1852.9,UPI,Express,,North America,USD,4689.01,1716.11
O95746,2025-01-02,03/01/25,C6122,P0119,1,1982.84,0.2,1901.21,305.9,Credit Card,Standard,,South Asia,CNY,1684.24,281.94
O95747,2025-01-21,30/01/25,C6207,P0092,1,1255.85,0.21,1188.01,375.5,Debit Card,Standard,CAMP010,East Asia,INR,1078.49,355.29
O95748,2025-05-12,16/05/25,C7429,P0134,4,1295.08,0.22,4553.07,1654.05,UPI,Standard,CAMP007,Northern Europe,GBP,4045.53,1555.01
O95749,2023-10-02,03/10/23,C6580,P0155,3,1368.87,0.36,3696.84,1116.35,COD,Express,CAMP002,South America,BRL,3445.69,1020.08
O95750,2024-05-28,30/05/24,C5085,P0015,1,227.15,0.14,203.44,64.1,Credit Card,Express,,South Asia,AED,226.93,67.85
O95751,2024-10-01,10/10/24,C7589,P0001,1,213.97,0.12,288.07,85.22,Credit Card,Standard,,East Asia,INR,272.23,73.35
O95752,2024-03-24,27/03/24,C6701,P0297,1,318.48,0.02,340.72,117.16,Credit Card,Standard,,South America,BRL,376.95,126.89
O95753,2025-03-06,10/03/25,C7055,P0280,1,1380.24,0.17,1454.35,479.01,COD,Express,,West Asia,INR,1298.71,436.39
O95754,2025-09-02,11/09/25,C5866,P0084,1,393.95,0.14,486.58,151.74,Credit Card,Standard,,South America,BRL,457.82,135.92
O95755,2025-11-07,15/11/25,C7408,P0210,1,361.84,0.23,565.29,354.84,Credit Card,Standard,,South America,BRL,565.29,354.84
O95756,2024-01-06,10/01/24,C6018,P0164,1,807.67,0.19,693.35,140.89,Credit Card,Standard,,Western Europe,EUR,657.83,128.11
O95757,2024-09-09,18/09/24,C6111,P0213,1,1865.37,0.22,1791.13,339.6,Debit Card,Standard,,North America,USD,1791.13,339.6
O95758,2023-05-15,22/05/23,C7975,P0049,2,919.16,0.09,1503.04,341.49,Credit Card,Standard,,North America,USD,1503.04,341.49
O95759,2024-07-08,13/07/24,C7545,P0284,1,152.42,0.17,149.08,-9.88,COD,Same Day,CAMP003,East Asia,INR,158.93,-10.56
O95760,2025-10-10,18/10/25,C5241,P0062,2,1239.47,0.21,3437.99,1751.78,Credit Card,Express,,South America,BRL,3168.49,1497.84
O95761,2025-07-17,26/07/25,C5448,P0039,1,987.67,0.14,1114.41,313.35,Credit Card,Standard,,South America,BRL,1000.78,270.99
O95762,2024-10-22,29/10/24,C7425,P0206,1,1813.7,0.16,2405.25,1131.37,Credit Card,Standard,CAMP002,South America,BRL,2148.66,1046.51
O95763,2025-03-09,16/03/25,C7115,P0270,5,1250.34,0.04,7495.83,3151.18,Wallet,Standard,,Oceania,AUD,8214.54,3360.25
O95764,2025-12-07,13/12/25,C7692,P0149,1,671.43,0.06,1190.48,774.16,Credit Card,Express,CAMP010,East Asia,AED,1041.9,686.49
O95765,2025-03-14,23/03/25,C7759,P0090,3,351.05,0.24,992.68,131.55,COD,Express,,Oceania,AUD,850.68,119.5
O95766,2024-11-17,21/11/24,C5613,P0005,1,157.35,0.13,242.02,136.01,COD,Express,CAMP001,South America,BRL,268.82,143.66
O95767,2025-07-02,11/07/25,C6866,P0021,5,875.45,0.19,4652.11,1670.42,Credit Card,Standard,,North America,USD,5071.88,1823.1
O95768,2023-10-02,11/10/23,C6461,P0063,1,1422.12,0.18,1628.74,959.61,UPI,Standard,,South Asia,AED,1764.55,1061.11
O95769,2025-06-26,28/06/25,C7148,P0331,2,845.97,0.02,1960.58,1067.29,Debit Card,Standard,,North America,USD,1734.32,951.64
O95770,2023-11-29,08/12/23,C6268,P0226,1,531.72,0.19,705.13,326.29,Credit Card,Express,,Northern Europe,GBP,655.6,282.64
O95771,2024-01-13,19/01/24,C6432,P0264,4,1355.56,0.1,5216.3,2739.41,Debit Card,Standard,,South Asia,AED,4756.8,2467.0
O95772,2025-02-06,12/02/25,C6863,P0264,1,471.4,0.04,499.13,222.5,Debit Card,Standard,,North America,USD,539.31,249.81
O95773,2025-07-09,12/07/25,C5562,P0286,1,1141.51,0.05,1424.41,639.79,COD,Standard,,North America,USD,1289.26,574.36
O95774,2025-11-17,20/11/25,C5424,P0285,2,1419.36,0.39,3475.32,2207.19,Credit Card,Standard,CAMP003,Northern Europe,GBP,3881.12,2494.63
O95775,2024-03-28,29/03/24,C6319,P0185,3,99.69,0.16,277.73,43.53,UPI,Standard,,East Asia,INR,277.73,43.53
O95776,2025-12-07,11/12/25,C6257,P0270,1,1250.34,0.4,1412.88,582.57,Wallet,Standard,,South America,BRL,1338.37,531.85
O95777,2025-04-08,10/04/25,C5813,P0006,5,2223.9,0.04,12675.7,4787.07,Credit Card,Standard,,East Asia,SGD,14417.9,5026.95
O95778,2023-10-06,07/10/23,C6252,P0253,2,2245.79,0.24,4795.76,1931.54,COD,Express,CAMP004,Western Europe,GBP,4330.68,1683.27
O95779,2023-04-11,20/04/23,C5381,P0221,1,72.71,0.19,51.98,18.32,Debit Card,Standard,CAMP009,Northern Europe,EUR,55.07,20.21
O95780,2025-02-06,12/02/25,C5403,P0221,1,1037.32,0.05,1109.21,616.7,Debit Card,Same Day,,Oceania,AUD,1025.67,549.62
O95781,2025-09-20,30/09/25,C7548,P0323,2,1763.16,0.09,4426.62,1709.66,Credit Card,Same Day,,North America,USD,4426.62,1709.66
O95782,2025-05-20,26/05/25,C5475,P0199,1,896.87,0.06,972.18,406.81,Wallet,Standard,CAMP002,Oceania,AUD,891.5,365.71
O95783,2025-11-08,18/11/25,C7737,P0321,1,764.82,0.24,1157.89,533.5,Credit Card,Standard,,North America,USD,1266.39,575.66
O95784,2024-07-05,15/07/24,C5495,P0213,3,1408.48,0.12,4373.22,914.91,COD,Standard,CAMP009,North America,USD,4759.2,992.66
O95785,2025-05-02,10/05/25,C7427,P0327,1,892.93,0.2,803.14,196.58,UPI,Standard,,South America,BRL,734.57,169.37
O95786,2024-11-15,18/11/24,C5787,P0049,2,1127.56,0.21,3184.32,1502.97,Debit Card,Standard,,North America,USD,3373.03,1677.32
O95787,2025-12-08,10/12/25,C6800,P0232,3,1217.07,0.13,5981.0,3935.63,Debit Card,Standard,,South Asia,CNY,5410.59,3514.6
O95788,2024-11-28,05/12/24,C6707,P0007,1,570.68,0.11,927.01,450.06,UPI,Standard,CAMP001,South Asia,CNY,802.09,401.05
O95789,2025-11-06,15/11/25,C7894,P0309,1,1331.72,0.35,1725.11,826.9,Credit Card,Standard,CAMP009,North America,USD,1947.6,941.81
O95790,2025-09-30,04/10/25,C5560,P0064,1,2122.09,0.1,2629.43,1322.74,Bank Transfer,Standard,,South Asia,INR,2945.64,1396.8
O95791,2025-06-03,10/06/25,C7164,P0064,1,138.74,0.13,162.49,36.67,Credit Card,Standard,,West Asia,INR,149.01,32.05
O95792,2025-07-09,19/07/25,C6301,P0187,1,437.91,0.25,432.18,117.2,Credit Card,Standard,,West Asia,CNY,380.98,101.92
O95793,2024-10-24,03/11/24,C5944,P0203,1,886.41,0.4,830.16,265.49,Credit Card,Standard,,North America,USD,770.04,242.89
O95794,2025-12-31,02/01/26,C7648,P0157,1,405.49,0.23,605.42,341.15,Debit Card,Standard,,Oceania,AUD,605.42,341.15
O95795,2023-09-19,22/09/23,C5947,P0082,1,54.95,0.13,49.5,3.34,Wallet,Express,CAMP006,North America,USD,45.1,3.06
O95796,2024-08-31,09/09/24,C5334,P0051,2,268.32,0.17,505.32,128.71,Credit Card,Express,CAMP008,Oceania,AUD,542.55,140.87
O95797,2023-09-26,05/10/23,C7485,P0259,1,433.88,0.04,458.96,93.11,UPI,Standard,,West Asia,AED,419.18,85.07
O95798,2025-12-09,14/12/25,C6353,P0041,1,1903.15,0.26,2659.03,1341.66,UPI,Standard,,East Asia,INR,2470.73,1178.93
O95799,2025-01-17,23/01/25,C5971,P0283,1,1135.62,0.18,1101.91,379.41,Credit Card,Standard,,West Asia,AED,1241.89,415.08
O95800,2025-07-21,22/07/25,C5898,P0096,1,1019.34,0.1,1194.28,543.04,Credit Card,Standard,,Oceania,AUD,1334.03,594.94
O95801,2024-04-23,01/05/24,C6506,P0117,4,976.51,0.16,3497.32,772.22,Debit Card,Standard,CAMP003,Oceania,AUD,4003.95,824.68
O95802,2023-04-10,12/04/23,C6806,P0284,2,578.85,0.13,954.89,90.17,Wallet,Standard,,West Asia,INR,1067.09,99.88
O95803,2025-12-31,03/01/26,C5927,P0182,3,1423.04,0.2,6405.66,2962.38,Credit Card,Standard,,Western Europe,EUR,5555.46,2537.58
O95804,2025-04-17,20/04/25,C7929,P0064,4,798.18,0.14,3279.36,1286.41,COD,Standard,,Western Europe,EUR,3279.36,1286.41
O95805,2025-07-10,20/07/25,C5010,P0025,1,1021.14,0.16,1142.29,385.86,UPI,Express,,East Asia,SGD,1290.69,411.23
O95806,2024-11-10,12/11/24,C7683,P0114,1,127.57,0.2,192.53,75.54,Wallet,Standard,,West Asia,INR,205.75,86.71
O95807,2025-02-22,24/02/25,C5929,P0135,1,1448.65,0.16,1359.44,229.34,Credit Card,Express,CAMP008,North America,CAD,1253.03,200.68
O95808,2025-12-22,29/12/25,C7639,P0226,2,531.72,0.08,1839.75,1090.05,Credit Card,Standard,,North America,USD,1672.51,984.76
O95809,2024-01-29,02/02/24,C5403,P0018,3,1283.9,0.15,3476.34,1560.13,Debit Card,Same Day,CAMP009,Oceania,AUD,3476.34,1560.13
O95810,2023-12-11,12/12/23,C6053,P0052,1,1806.58,0.33,1834.04,488.95,Credit Card,Standard,,West Asia,INR,2080.62,549.06
O95811,2024-07-30,02/08/24,C6398,P0118,1,149.54,0.02,193.99,63.92,COD,Standard,CAMP007,West Asia,INR,181.03,55.68
O95812,2025-09-17,18/09/25,C5093,P0311,1,912.11,0.2,1017.3,246.4,Wallet,Express,CAMP004,South Asia,CNY,929.83,210.43
O95813,2024-10-06,14/10/24,C5368,P0233,2,1141.19,0.33,2404.97,1176.82,COD,Standard,CAMP006,Northern Europe,EUR,2541.8,1319.63
O95814,2023-10-24,29/10/23,C7585,P0321,1,523.48,0.36,460.82,146.12,Credit Card,Standard,CAMP006,North America,USD,484.99,161.9
O95815,2024-11-03,12/11/24,C7271,P0257,1,1344.16,0.29,1728.44,891.37,Wallet,Standard,,West Asia,AED,1960.12,969.81
O95816,2025-08-26,02/09/25,C5275,P0331,1,845.97,0.14,936.02,443.51,Debit Card,Standard,,Oceania,AUD,987.02,497.35
O95817,2025-12-04,09/12/25,C5923,P0251,3,1423.49,0.25,6021.12,3421.95,Wallet,Standard,,South Asia,AED,5677.73,3154.07
O95818,2024-10-31,02/11/24,C5784,P0084,1,1078.93,0.41,990.61,374.66,COD,Standard,,South America,BRL,899.32,327.08
O95819,2025-01-09,16/01/25,C7146,P0158,2,25.81,0.15,62.18,27.72,Credit Card,Standard,CAMP002,Northern Europe,EUR,62.18,27.72
O95820,2023-03-02,09/03/23,C7503,P0135,1,1448.65,0.14,1267.96,168.51,Debit Card,Express,,West Asia,INR,1079.72,154.94
O95821,2025-07-15,21/07/25,C6635,P0150,1,1198.78,0.01,1577.49,1009.37,Credit Card,Standard,CAMP002,West Asia,INR,1577.49,1009.37
O95822,2025-04-06,14/04/25,C7179,P0234,1,1058.23,0.22,996.41,286.97,Credit Card,Express,CAMP005,Western Europe,GBP,869.97,268.55
O95823,2025-07-14,24/07/25,C5017,P0027,2,651.3,0.41,1012.35,291.76,UPI,Standard,CAMP001,North America,CAD,907.71,263.48
O95824,2024-05-30,04/06/24,C7811,P0002,1,1493.16,0.16,1266.44,238.17,COD,Standard,,North America,USD,1425.24,268.64
O95825,2023-10-30,05/11/23,C5290,P0011,1,1928.48,0.09,2479.1,1174.51,Credit Card,Standard,CAMP005,West Asia,AED,2479.1,1174.51
O95826,2024-01-25,04/02/24,C5613,P0279,1,249.91,0.25,197.98,96.89,Wallet,Standard,,South America,BRL,181.01,91.45
O95827,2025-09-21,24/09/25,C7396,P0195,1,1731.9,0.02,2354.04,1085.31,Debit Card,Standard,,South Asia,INR,2702.98,1242.34
O95828,2025-01-31,06/02/25,C7579,P0256,1,1468.61,0.15,1472.59,643.81,Credit Card,Express,,North America,CAD,1472.59,643.81
O95829,2023-10-30,01/11/23,C5761,P0269,1,1048.3,0.22,1145.82,463.99,Debit Card,Standard,,West Asia,INR,1145.82,463.99
O95830,2023-12-13,15/12/23,C7432,P0041,1,760.64,0.24,891.19,271.24,Debit Card,Standard,,North America,USD,830.96,249.69
O95831,2025-12-26,30/12/25,C6075,P0007,2,570.68,0.22,1670.64,798.5,COD,Standard,,South Asia,INR,1670.64,798.5
O95832,2025-07-29,08/08/25,C6339,P0219,4,302.83,0.23,1223.82,444.88,Credit Card,Standard,CAMP010,South Asia,SGD,1121.43,382.76
O95833,2025-09-19,20/09/25,C7634,P0193,1,574.09,0.03,765.41,359.89,UPI,Standard,,North America,USD,765.41,359.89
O95834,2025-10-18,21/10/25,C5595,P0133,2,502.86,0.35,1138.11,422.26,UPI,Standard,CAMP003,Western Europe,GBP,998.29,359.16
O95835,2024-09-09,11/09/24,C7606,P0183,1,496.29,0.15,531.67,137.26,Debit Card,Standard,,South Asia,INR,459.23,122.7
O95836,2024-05-12,21/05/24,C7890,P0198,1,123.14,0.13,101.18,33.52,Debit Card,Standard,,Oceania,AUD,87.49,31.51
O95837,2025-07-04,11/07/25,C6910,P0110,1,113.45,0.19,120.53,66.92,Wallet,Standard,,South Asia,CNY,120.53,66.92
O95838,2023-04-26,03/05/23,C6591,P0169,1,1094.97,0.06,999.4,170.63,COD,Standard,,West Asia,SGD,930.01,146.26
O95839,2025-04-11,13/04/25,C7005,P0230,1,697.7,0.15,726.19,187.69,Credit Card,Standard,CAMP003,East Asia,INR,635.34,174.91
O95840,2025-05-07,10/05/25,C5579,P0011,1,1928.48,0.24,1646.63,370.87,Credit Card,Standard,,North America,USD,1646.63,370.87
O95841,2024-10-25,27/10/24,C5801,P0096,1,1019.34,0.33,1078.61,415.08,Debit Card,Standard,,South America,BRL,1219.16,475.08
O95842,2024-05-16,23/05/24,C5194,P0048,2,862.96,0.22,1347.28,8.88,Credit Card,Same Day,,East Asia,CNY,1549.04,10.19
O95843,2023-04-20,29/04/23,C6432,P0125,1,790.92,0.14,639.64,8.87,Debit Card,Standard,CAMP008,South Asia,AED,697.86,9.54
O95844,2023-03-28,30/03/23,C7685,P0011,1,66.33,0.52,53.36,-46.75,COD,Standard,,Oceania,AUD,49.4,-41.14
O95845,2024-11-20,27/11/24,C5664,P0217,1,49.29,0.36,71.08,14.67,Credit Card,Standard,,North America,CAD,80.37,16.19
O95846,2023-08-17,22/08/23,C6871,P0170,1,1493.23,0.17,1260.51,395.45,UPI,Express,,West Asia,INR,1423.61,426.13
O95847,2025-10-12,18/10/25,C7224,P0166,1,1238.15,0.21,1715.65,871.1,COD,Standard,,North America,CAD,1545.46,789.57
O95848,2023-10-23,25/10/23,C5900,P0171,1,1509.6,0.18,1737.95,770.27,Debit Card,Standard,,Oceania,AUD,1988.75,829.32
O95849,2024-10-11,15/10/24,C6331,P0044,1,731.07,0.21,921.62,377.86,COD,Standard,,North America,CAD,921.62,377.86
O95850,2024-06-17,21/06/24,C7447,P0038,1,421.64,0.14,382.93,46.21,Credit Card,Standard,,East Asia,INR,437.95,52.24
O95851,2024-06-13,16/06/24,C5938,P0182,1,1423.04,0.04,1467.85,291.67,Credit Card,Express,,East Asia,INR,1354.96,270.87
O95852,2025-07-17,19/07/25,C5409,P0048,1,862.96,0.15,984.27,337.78,Credit Card,Standard,,East Asia,AED,896.22,295.36
O95853,2024-10-19,21/10/24,C5899,P0323,1,469.87,0.21,572.39,165.48,Debit Card,Express,,Oceania,AUD,497.38,154.99
O95854,2025-10-22,01/11/25,C7301,P0247,1,286.78,0.34,346.97,108.23,Credit Card,Standard,CAMP003,South Asia,INR,346.97,108.23
O95855,2024-09-26,04/10/24,C5967,P0159,1,1316.59,0.24,1249.47,437.88,Debit Card,Standard,,Northern Europe,EUR,1152.65,381.53
O95856,2025-11-22,29/11/25,C6169,P0309,2,547.56,0.19,1769.89,842.36,UPI,Standard,,Northern Europe,GBP,1967.25,922.18
O95857,2025-03-13,22/03/25,C6539,P0260,1,1230.73,0.09,1404.97,702.89,Debit Card,Standard,,North America,USD,1497.51,775.42
O95858,2024-11-29,07/12/24,C7211,P0060,1,1227.6,0.15,1869.43,890.31,Credit Card,Standard,CAMP003,South Asia,AED,2015.53,943.39
O95859,2024-09-05,06/09/24,C6486,P0090,1,351.05,0.1,412.48,156.91,Credit Card,Express,,West Asia,INR,369.87,142.63
O95860,2024-03-11,17/03/24,C6821,P0034,1,234.64,0.11,242.65,80.67,Bank Transfer,Standard,,Oceania,AUD,242.65,80.67
O95861,2024-03-16,25/03/24,C7280,P0151,1,1118.28,0.13,1112.66,577.82,Credit Card,Standard,,South Asia,CNY,1112.66,577.82
O95862,2023-10-19,26/10/23,C6161,P0269,1,1048.3,0.09,1358.35,730.29,COD,Standard,CAMP001,East Asia,INR,1432.64,796.17
O95863,2025-09-05,07/09/25,C6136,P0158,1,1327.52,0.02,1813.16,750.39,Credit Card,Standard,CAMP008,South America,BRL,1813.16,750.39
O95864,2025-02-11,17/02/25,C5867,P0032,3,460.03,0.23,1211.24,332.07,COD,Standard,,North America,USD,1060.76,283.28
O95865,2025-05-03,11/05/25,C5301,P0208,1,1474.6,0.13,1443.95,690.35,Credit Card,Standard,,East Asia,CNY,1443.95,690.35
O95866,2025-10-27,02/11/25,C5004,P0127,1,983.64,0.27,1255.4,553.89,Debit Card,Standard,,East Asia,CNY,1082.87,478.51
O95867,2025-05-03,05/05/25,C6331,P0268,1,1532.64,0.1,1555.46,658.21,Credit Card,Express,,North America,CAD,1661.68,744.0
O95868,2025-06-09,13/06/25,C7633,P0039,1,987.67,0.13,1028.05,225.1,Debit Card,Standard,,North America,USD,919.02,194.65
O95869,2024-01-06,09/01/24,C7691,P0159,2,1316.59,0.06,2640.21,998.92,Credit Card,Express,,South America,BRL,2270.66,878.84
O95870,2025-08-24,01/09/25,C6652,P0191,2,15.75,0.22,30.24,-10.31,Credit Card,Standard,CAMP010,North America,USD,34.17,-11.2
O95871,2025-03-15,18/03/25,C7874,P0236,1,7.34,0.19,4.71,13.67,Wallet,Standard,CAMP010,South Asia,INR,5.02,14.91
O95872,2025-01-24,29/01/25,C7922,P0334,1,676.11,0.19,662.32,127.29,UPI,Express,,North America,USD,599.75,108.57
O95873,2024-01-04,08/01/24,C7634,P0230,2,697.7,0.15,1252.71,145.09,Credit Card,Standard,,North America,USD,1143.43,129.06
O95874,2024-08-08,10/08/24,C5992,P0284,3,152.42,0.11,476.98,100.23,Wallet,Standard,,Western Europe,GBP,476.98,100.23
O95875,2025-07-24,30/07/25,C7796,P0249,1,1289.06,0.13,1464.05,371.86,Credit Card,Standard,,Oceania,AUD,1538.68,415.51
O95876,2023-12-04,14/12/23,C6926,P0160,3,1177.63,0.07,4948.26,2020.81,UPI,Standard,,East Asia,INR,4558.53,1844.77
O95877,2024-11-26,04/12/24,C6102,P0190,3,1559.96,0.09,7648.57,4442.49,Debit Card,Standard,,South Asia,AED,6762.81,4011.39
O95878,2023-12-22,28/12/23,C5481,P0266,1,508.16,0.14,661.77,345.11,UPI,Standard,,South Asia,AED,661.77,345.11
O95879,2024-05-25,30/05/24,C5367,P0256,1,992.59,0.12,872.29,285.25,Credit Card,Express,CAMP006,North America,CAD,872.29,285.25
O95880,2023-11-06,10/11/23,C5141,P0207,1,865.94,0.29,978.67,453.0,Debit Card,Same Day,,East Asia,CNY,1065.49,507.39
O95881,2024-03-02,05/03/24,C5223,P0096,2,1019.34,0.13,1989.8,625.64,Credit Card,Standard,,North America,CAD,1807.45,536.91
O95882,2024-06-15,21/06/24,C6099,P0055,2,1682.68,0.09,3274.42,1552.65,Credit Card,Standard,,South Asia,CNY,3274.42,1552.65
O95883,2024-09-17,21/09/24,C5316,P0199,2,896.87,0.1,2001.21,901.7,Bank Transfer,Standard,,South Asia,INR,1829.73,828.41
O95884,2023-08-08,10/08/23,C7413,P0005,2,467.82,0.15,806.65,197.56,Debit Card,Express,,West Asia,AED,806.65,197.56
O95885,2024-01-17,22/01/24,C6880,P0048,1,862.96,0.06,854.59,189.22,Credit Card,Standard,,North America,CAD,854.59,189.22
O95886,2024-02-07,16/02/24,C6343,P0089,1,81.28,0.24,74.27,23.53,Credit Card,Standard,,Western Europe,EUR,65.88,22.06
O95887,2024-08-02,12/08/24,C7567,P0295,2,76.7,0.24,125.66,-0.42,UPI,Same Day,CAMP008,West Asia,INR,117.4,-0.36
O95888,2024-08-20,24/08/24,C6158,P0200,3,1145.37,0.06,3689.06,1934.64,Credit Card,Standard,,North America,USD,3469.29,1729.74
O95889,2023-11-10,19/11/23,C5032,P0237,1,1421.65,0.2,1844.29,1055.27,UPI,Standard,CAMP003,North America,CAD,1844.29,1055.27
O95890,2023-12-07,16/12/23,C5374,P0154,1,600.45,0.31,616.46,345.82,Debit Card,Standard,,Oceania,AUD,568.61,322.1
O95891,2024-03-23,25/03/24,C5265,P0193,3,959.1,0.15,2762.02,281.12,Credit Card,Standard,,South Asia,SGD,2487.23,250.17
O95892,2025-06-22,28/06/25,C6876,P0115,3,232.97,0.03,824.27,275.15,Credit Card,Standard,,North America,USD,824.27,275.15
O95893,2024-03-01,03/03/24,C6272,P0198,1,123.14,0.24,112.48,47.62,UPI,Standard,CAMP006,North America,USD,128.4,51.1
O95894,2023-08-01,08/08/23,C5175,P0249,1,1289.06,0.05,1244.41,110.8,COD,Standard,,West Asia,INR,1244.41,110.8
O95895,2024-03-17,18/03/24,C7422,P0251,1,1423.49,0.13,1392.99,555.58,Credit Card,Standard,,West Asia,INR,1498.44,603.45
O95896,2025-11-22,23/11/25,C6214,P0064,2,2122.09,0.14,7316.31,4651.74,Wallet,Standard,CAMP002,East Asia,CNY,6847.68,4390.68
O95897,2024-02-11,21/02/24,C5522,P0078,2,565.49,0.06,1073.53,531.04,Debit Card,Same Day,,Western Europe,EUR,1150.83,603.47
O95898,2023-11-24,29/11/23,C6671,P0173,4,1063.49,0.19,5516.05,3348.5,Wallet,Standard,,South Asia,INR,4831.07,3171.24
O95899,2024-09-20,22/09/24,C6126,P0331,3,845.97,0.18,2577.02,1169.34,UPI,Standard,,East Asia,INR,2577.02,1169.34
O95900,2024-01-14,15/01/24,C7615,P0158,1,2177.26,0.1,2076.35,269.05,Credit Card,Standard,,South Asia,INR,1888.94,228.88
O95901,2025-07-26,27/07/25,C6190,P0231,2,382.46,0.22,799.79,162.89,UPI,Standard,,North America,CAD,799.79,162.89
O95902,2024-07-17,23/07/24,C6495,P0101,2,410.02,0.24,753.53,272.66,Debit Card,Same Day,CAMP003,East Asia,INR,793.78,290.31
